LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,DEFAULT_PAYMENT_NEXT_MONTH,util_max,payment_profile,bust_out_score,alert_type_1,alert_score_1,rule_1_triggered,alert_type_2,alert_score_2,rule_2_triggered,alert_type_3,alert_score_3,rule_3_triggered,total_alerts
400000,2,2,1,43,0,0.19597,Volatile,1,,,0,,,0,,,0,0
20000,1,1,2,27,0,1.02855,Always Duly,1,,,0,,,0,,,0,0
190000,2,1,2,28,0,0.8440052632,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,2,30,0,0.6163307692,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,31,0,0.0027857143,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,31,1,0.9935,Always Duly,1,,,0,,,0,,,0,0
120000,2,1,2,34,0,0.054425,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,2,30,0,0.0003833333,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,36,0,0.12344,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,2,29,0,0.124075,Volatile,2,,,0,Structuring Alert,4,1,,,0,1
180000,1,1,1,39,0,1.5650722222,Always Duly,1,,,0,,,0,,,0,0
180000,2,1,2,26,0,0.8077944444,Always Duly,0,,,0,,,0,,,0,0
160000,2,1,2,29,0,0.0386375,Always Duly,0,,,0,,,0,,,0,0
100000,2,2,2,26,0,0.04192,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,29,1,1.00818,Always Duly,1,,,0,,,0,,,0,0
140000,2,2,2,31,0,1.0155285714,Always Duly,1,,,0,,,0,,,0,0
30000,2,2,2,26,1,0.6932,Always Duly,0,,,0,,,0,,,0,0
90000,1,1,2,26,0,0.4347555556,Always Duly,2,,,0,,,0,,,0,0
200000,1,1,1,36,0,0.01716,Volatile,1,,,0,,,0,,,0,0
380000,1,1,2,30,1,0,Deteriorati,1,,,0,,,0,,,0,0
80000,2,2,2,43,0,0.976275,Always Duly,1,,,0,,,0,,,0,0
50000,1,3,1,58,0,0.38178,Volatile,1,,,0,,,0,,,0,0
180000,1,2,1,45,1,0.1729277778,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,2,26,0,0.5888125,Always Duly,0,,,0,,,0,,,0,0
380000,1,2,2,34,0,0.5113526316,Always Duly,0,,,0,,,0,,,0,0
110000,2,4,2,24,0,0.7678363636,Always Duly,0,,,0,,,0,,,0,0
260000,1,1,1,34,0,0.1963769231,Always Duly,2,,,0,,,0,,,0,0
500000,2,2,2,23,1,1.018458,Deteriorati,3,Bust-Out Alert,3,1,Structuring Alert,5,1,,,0,2
320000,2,2,2,30,0,0.23315625,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,32,0,0.91468,Deteriorati,3,Bust-Out Alert,3,1,,,0,,,0,1
110000,1,1,1,40,1,0.0187818182,Volatile,1,,,0,,,0,,,0,0
230000,2,1,2,35,0,0.0033086957,Always Duly,2,,,0,,,0,,,0,0
330000,2,2,1,56,0,0.0262909091,Volatile,1,,,0,,,0,,,0,0
50000,2,2,1,61,0,1.00952,Always Duly,1,,,0,,,0,,,0,0
10000,1,2,2,24,0,0.2989,Volatile,2,,,0,,,0,,,0,0
300000,1,1,1,40,0,0,Deteriorati,1,,,0,,,0,,,0,0
20000,2,2,1,32,1,1.03155,Deteriorati,2,,,0,,,0,,,0,0
180000,1,2,1,36,1,0.4641,Deteriorati,1,,,0,Structuring Alert,6,1,,,0,1
160000,1,1,2,30,0,0.1357,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,34,0,0.5524222222,Volatile,0,,,0,,,0,,,0,0
30000,1,3,3,54,0,0.8647666667,Always Duly,0,,,0,,,0,,,0,0
180000,1,1,1,46,0,0.9928833333,Always Duly,1,,,0,,,0,,,0,0
30000,1,3,1,58,0,0.7479,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,1,43,0,0.8394333333,Volatile,1,,,0,,,0,,,0,0
140000,2,1,2,28,0,0.1031857143,Always Duly,0,,,0,,,0,,,0,0
210000,1,1,2,30,0,0.3424095238,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,31,1,0.41052,Always Duly,0,,,0,,,0,,,0,0
130000,2,2,2,29,0,0.6983076923,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,1,37,1,0.07118,Deteriorati,1,,,0,,,0,,,0,0
140000,1,3,1,36,0,0.7185285714,Always Duly,0,,,0,,,0,,,0,0
170000,2,2,2,28,1,0.0346411765,Volatile,0,,,0,,,0,,,0,0
80000,1,2,2,25,0,0.3928625,Always Duly,0,,,0,,,0,,,0,0
410000,2,5,1,42,0,0.8401560976,Always Duly,0,,,0,,,0,,,0,0
80000,2,1,2,29,0,1,Deteriorati,2,,,0,,,0,,,0,0
80000,1,3,1,73,1,0.937725,Volatile,1,,,0,,,0,,,0,0
150000,1,2,1,43,0,1.0857733333,Always Duly,1,,,0,,,0,,,0,0
260000,1,1,1,30,1,0.00435,Always Duly,2,,,0,,,0,,,0,0
350000,1,1,1,38,0,0,Deteriorati,1,,,0,,,0,,,0,0
280000,2,2,1,39,1,0.1332035714,Volatile,1,,,0,,,0,,,0,0
310000,1,2,1,44,0,0.3348290323,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,29,0,0.1515285714,Always Duly,0,,,0,,,0,,,0,0
360000,1,1,1,51,0,0.1055555556,Always Duly,2,,,0,,,0,,,0,0
140000,2,1,2,27,0,1.0293214286,Always Duly,1,,,0,,,0,,,0,0
100000,1,1,2,38,0,0.43011,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,22,0,0.01696,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,30,0,0.5163,Always Duly,0,,,0,,,0,,,0,0
120000,2,2,2,25,0,1.00685,Always Dela,2,,,0,Structuring Alert,3,1,,,0,1
240000,1,1,2,29,0,0.7705083333,Always Duly,0,,,0,,,0,,,0,0
60000,2,3,3,42,0,0.6887,Always Duly,0,,,0,,,0,,,0,0
150000,1,1,2,41,1,0.0156266667,Volatile,0,,,0,,,0,,,0,0
30000,1,2,1,48,0,0.9623333333,Always Duly,1,,,0,,,0,,,0,0
160000,2,1,2,29,1,1.0631125,Always Dela,2,,,0,,,0,,,0,0
200000,1,1,1,52,0,0.41075,Always Duly,0,,,0,,,0,,,0,0
120000,2,2,1,25,0,0.2206333333,Always Duly,0,,,0,,,0,,,0,0
500000,1,1,1,37,0,1.014124,Volatile,2,,,0,,,0,,,0,0
320000,2,1,2,27,0,0.207940625,Always Duly,0,,,0,,,0,,,0,0
280000,1,1,2,31,0,0.6524,Always Duly,0,,,0,,,0,,,0,0
60000,2,1,2,23,1,0.5494166667,Always Dela,1,,,0,,,0,,,0,0
200000,2,1,1,38,0,0.001835,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,1,32,0,0.0199782609,Volatile,1,,,0,,,0,,,0,0
230000,2,2,2,27,1,0.059426087,Volatile,1,,,0,,,0,,,0,0
480000,2,3,1,41,0,0.4165833333,Always Duly,0,,,0,,,0,,,0,0
50000,2,3,1,35,0,0.45,Always Duly,2,,,0,,,0,,,0,0
200000,2,1,2,31,0,0.074225,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,2,30,0,0.389,Volatile,0,,,0,,,0,,,0,0
50000,1,2,1,48,0,0.88676,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,2,36,1,0,Deteriorati,1,,,0,,,0,,,0,0
30000,1,1,2,24,0,1.0000666667,Volatile,2,,,0,,,0,,,0,0
440000,2,1,2,29,0,0.3855931818,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,2,38,0,0.0445086957,Always Duly,2,,,0,,,0,,,0,0
200000,1,2,1,38,1,0.52962,Deteriorati,1,,,0,Structuring Alert,3,1,,,0,1
490000,2,2,1,30,0,0.4199959184,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,32,0,0.140775,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,2,49,1,0.8207,Deteriorati,1,,,0,,,0,,,0,0
170000,2,1,2,31,1,0.0023411765,Always Duly,0,,,0,,,0,,,0,0
70000,1,1,2,27,0,1.0017,Always Duly,1,,,0,,,0,,,0,0
210000,2,2,2,33,0,1.0123857143,Always Duly,1,,,0,,,0,,,0,0
90000,2,2,2,25,0,1.0210444444,Always Duly,1,,,0,,,0,,,0,0
390000,2,1,2,27,1,0.7817102564,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,2,29,0,0.4836909091,Always Duly,0,,,0,,,0,,,0,0
580000,2,1,1,36,0,0.2920086207,Always Duly,0,,,0,,,0,,,0,0
360000,1,3,1,55,0,0.0478638889,Always Duly,0,,,0,,,0,,,0,0
270000,2,2,1,32,1,0.8694518519,Always Dela,1,,,0,Structuring Alert,6,1,,,0,1
60000,2,1,2,27,0,0.2345333333,Volatile,0,,,0,,,0,,,0,0
110000,1,3,1,37,0,0.5681727273,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,1,25,0,1.02088,Always Duly,1,,,0,,,0,,,0,0
80000,2,1,2,23,1,0.9628,Always Duly,1,,,0,,,0,,,0,0
50000,1,2,2,23,0,0.2529,Always Duly,0,,,0,,,0,,,0,0
100000,1,1,2,32,0,0.93381,Volatile,1,,,0,,,0,,,0,0
30000,2,1,2,26,0,0.0998333333,Volatile,1,,,0,,,0,,,0,0
200000,2,1,2,27,0,0.631775,Always Duly,0,,,0,,,0,,,0,0
240000,1,1,2,44,1,1.0255625,Always Duly,1,,,0,,,0,,,0,0
220000,1,2,2,34,0,0.1695636364,Always Duly,0,,,0,,,0,,,0,0
160000,2,1,2,28,0,0.91520625,Always Duly,1,,,0,,,0,,,0,0
180000,2,1,1,53,0,0.2562333333,Always Duly,2,,,0,,,0,,,0,0
200000,1,4,1,42,0,0.19282,Always Duly,0,,,0,,,0,,,0,0
140000,2,3,1,30,0,0.70005,Volatile,0,,,0,,,0,,,0,0
380000,1,1,1,51,1,0,Deteriorati,1,,,0,,,0,,,0,0
600000,1,1,1,53,1,0.7828383333,Deteriorati,1,,,0,Structuring Alert,6,1,,,0,1
260000,1,2,2,37,0,1.0105230769,Always Duly,1,,,0,,,0,,,0,0
200000,2,1,2,26,0,0.78393,Always Duly,2,,,0,,,0,,,0,0
80000,1,2,2,42,0,0.9819125,Always Duly,3,,,0,,,0,,,0,0
40000,1,2,2,39,0,1.00085,Always Duly,1,,,0,,,0,,,0,0
130000,1,3,2,39,0,0.5939769231,Always Dela,1,,,0,Structuring Alert,6,1,,,0,1
50000,1,1,2,32,0,0.5155,Always Duly,0,,,0,,,0,,,0,0
230000,2,2,1,41,0,0.0789695652,Always Duly,0,,,0,,,0,,,0,0
70000,1,2,1,48,1,0.7275285714,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,1,38,0,0.8834388889,Always Duly,0,,,0,,,0,,,0,0
80000,2,2,1,36,0,0.107975,Always Duly,0,,,0,,,0,,,0,0
290000,2,2,2,26,0,0.3448275862,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,28,0,0.570673913,Always Duly,0,,,0,,,0,,,0,0
170000,2,3,3,56,0,0.0117117647,Volatile,1,,,0,,,0,,,0,0
230000,1,1,1,59,1,0.9063434783,Always Duly,1,,,0,,,0,,,0,0
220000,1,1,2,38,1,0.9933681818,Always Duly,1,,,0,,,0,,,0,0
230000,1,2,2,32,0,0.1222347826,Always Duly,0,,,0,,,0,,,0,0
500000,1,2,1,38,0,0.118744,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,1,41,0,0.0687777778,Always Duly,2,,,0,,,0,,,0,0
390000,2,3,2,35,1,0.956874359,Always Duly,1,,,0,,,0,,,0,0
400000,2,2,2,41,0,0.93987,Always Duly,1,,,0,,,0,,,0,0
180000,1,2,1,34,0,0.0162611111,Always Duly,0,,,0,,,0,,,0,0
60000,1,3,1,38,0,0.5833666667,Volatile,1,,,0,,,0,,,0,0
120000,2,2,1,32,0,0.0536666667,Always Duly,2,,,0,,,0,,,0,0
60000,2,2,2,29,0,0.5065166667,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,2,44,0,1.01786,Always Duly,3,,,0,,,0,,,0,0
70000,2,2,1,37,0,1.0424571429,Volatile,1,,,0,,,0,,,0,0
500000,2,1,1,38,0,0.0012,Volatile,2,,,0,,,0,,,0,0
200000,1,1,2,31,0,0,Always Duly,0,,,0,,,0,,,0,0
250000,2,2,1,40,0,0.548404,Volatile,0,,,0,,,0,,,0,0
140000,1,2,2,26,1,1.0442357143,Volatile,1,,,0,,,0,,,0,0
70000,2,2,2,28,0,0.5971285714,Volatile,0,,,0,,,0,,,0,0
90000,1,3,1,48,0,0.8622666667,Always Dela,1,,,0,,,0,,,0,0
100000,2,2,1,43,0,0.02562,Always Duly,0,,,0,,,0,,,0,0
190000,1,2,1,31,0,0.9507,Always Duly,1,,,0,,,0,,,0,0
230000,2,1,1,42,0,0.0657,Always Duly,0,,,0,,,0,,,0,0
320000,1,2,1,39,0,0.297884375,Always Duly,0,,,0,,,0,,,0,0
220000,2,2,1,36,1,0.0074909091,Always Duly,0,,,0,,,0,,,0,0
260000,2,1,1,34,0,0.0631769231,Always Duly,2,,,0,,,0,,,0,0
90000,2,2,2,32,0,0.0063666667,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,43,0,0.9567666667,Deteriorati,2,,,0,,,0,,,0,0
260000,1,2,2,30,0,0.8542384615,Volatile,0,,,0,,,0,,,0,0
170000,2,2,2,28,0,0.1664941176,Always Duly,2,,,0,,,0,,,0,0
80000,2,1,1,28,1,0.131125,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,1,41,0,0.01344,Always Duly,0,,,0,,,0,,,0,0
200000,2,3,2,47,0,1.015915,Always Duly,1,,,0,,,0,,,0,0
20000,1,2,2,23,0,1.5095,Volatile,1,,,0,,,0,,,0,0
250000,2,1,1,49,0,0.006556,Always Duly,0,,,0,,,0,,,0,0
20000,1,1,1,38,0,1.03525,Volatile,1,,,0,,,0,,,0,0
30000,2,2,1,38,0,0.8376,Volatile,0,,,0,,,0,,,0,0
90000,2,2,1,35,0,0.3466555556,Always Dela,1,,,0,,,0,,,0,0
230000,2,6,2,46,0,1.0013130435,Always Duly,1,,,0,,,0,,,0,0
130000,2,1,1,33,1,0.1746461538,Always Duly,0,,,0,,,0,,,0,0
30000,1,6,1,53,0,0,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,2,35,0,0.007625,Always Duly,0,,,0,,,0,,,0,0
500000,2,2,2,43,0,0.570276,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,28,0,0.2346555556,Volatile,0,,,0,,,0,,,0,0
80000,2,2,1,30,0,0.2688375,Volatile,2,,,0,,,0,,,0,0
120000,1,1,2,26,0,0.08705,Always Duly,0,,,0,,,0,,,0,0
130000,1,2,1,31,0,0.0108538462,Volatile,0,,,0,,,0,,,0,0
120000,2,2,2,35,1,0.002,Always Duly,0,,,0,,,0,,,0,0
360000,1,1,2,28,0,0.1471166667,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,2,23,1,0.66162,Always Dela,1,,,0,,,0,,,0,0
20000,2,2,2,23,0,1.01295,Volatile,1,,,0,,,0,,,0,0
100000,1,3,1,56,0,0.94265,Always Duly,3,,,0,,,0,,,0,0
70000,1,3,1,32,0,1.0183428571,Always Duly,1,,,0,,,0,,,0,0
50000,1,2,1,47,0,0.4264,Always Duly,0,,,0,,,0,,,0,0
10000,2,2,2,22,0,1.0525,Volatile,2,,,0,,,0,,,0,0
290000,2,1,1,34,0,0.3975758621,Always Duly,0,,,0,,,0,,,0,0
30000,2,1,1,31,0,0.6606,Always Duly,0,,,0,,,0,,,0,0
410000,2,2,2,27,0,0.1522146341,Volatile,1,,,0,,,0,,,0,0
360000,1,1,2,28,1,0.3499555556,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,1,42,1,0.80095,Always Duly,0,,,0,,,0,,,0,0
210000,2,1,2,32,0,0.3563190476,Always Duly,0,,,0,,,0,,,0,0
220000,2,2,2,27,0,0.0602272727,Always Duly,0,,,0,,,0,,,0,0
20000,1,2,2,27,0,1.03795,Volatile,2,,,0,,,0,,,0,0
620000,2,2,1,45,1,0.2756354839,Deteriorati,1,,,0,Structuring Alert,4,1,,,0,1
360000,1,1,2,26,0,0.0072222222,Volatile,1,,,0,,,0,,,0,0
20000,2,2,2,21,0,0.93815,Volatile,1,,,0,,,0,,,0,0
50000,1,2,2,23,0,0.69098,Always Duly,2,,,0,,,0,,,0,0
50000,1,2,3,30,0,1.95076,Always Duly,3,,,0,,,0,,,0,0
10000,1,2,2,46,1,0.6908,Volatile,0,,,0,,,0,,,0,0
100000,2,3,1,50,1,0.62524,Volatile,2,,,0,,,0,,,0,0
50000,1,1,2,26,0,0.06118,Always Duly,0,,,0,,,0,,,0,0
60000,1,2,2,25,0,0.1033333333,Always Duly,0,,,0,,,0,,,0,0
440000,2,1,2,35,0,0.7677136364,Always Duly,0,,,0,,,0,,,0,0
120000,1,2,1,44,0,0.766725,Always Duly,0,,,0,,,0,,,0,0
50000,2,1,2,52,0,0.08332,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,1,40,0,0.9201181818,Always Dela,2,,,0,,,0,,,0,0
200000,2,1,2,38,0,0.001995,Always Duly,0,,,0,,,0,,,0,0
150000,2,1,2,28,0,0.00212,Volatile,1,,,0,,,0,,,0,0
30000,2,2,1,36,1,0.9601666667,Volatile,2,,,0,,,0,,,0,0
100000,2,1,2,24,0,0.30486,Always Duly,0,,,0,,,0,,,0,0
360000,2,1,1,34,0,0.0664222222,Always Duly,0,,,0,,,0,,,0,0
390000,2,1,2,31,0,0.1331820513,Always Duly,0,,,0,,,0,,,0,0
220000,2,1,1,41,1,-0.000295455,Deteriorati,1,,,0,,,0,,,0,0
160000,2,2,2,25,0,0,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,2,28,0,0.0893,Always Duly,0,,,0,,,0,,,0,0
120000,1,1,2,27,0,0.436975,Always Duly,0,,,0,,,0,,,0,0
100000,1,3,1,52,1,0.07638,Volatile,0,,,0,,,0,,,0,0
190000,2,1,2,41,1,0.1484421053,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,1,56,1,1.02146,Always Duly,1,,,0,,,0,,,0,0
240000,2,1,1,42,0,0.0265416667,Deteriorati,1,,,0,,,0,,,0,0
40000,2,2,2,24,0,0.9681,Always Duly,1,,,0,,,0,,,0,0
630000,2,2,1,47,0,0.1082333333,Always Duly,0,,,0,,,0,,,0,0
160000,2,1,1,33,0,0.03370625,Always Duly,0,,,0,,,0,,,0,0
110000,2,2,2,32,0,0.7564181818,Volatile,0,,,0,,,0,,,0,0
20000,1,2,2,29,0,0.92095,Always Duly,1,,,0,,,0,,,0,0
210000,2,3,1,53,0,0.3103,Always Duly,0,,,0,,,0,,,0,0
270000,1,1,2,34,0,0.0582814815,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,2,52,0,0.0058694444,Always Duly,0,,,0,,,0,,,0,0
60000,2,2,1,42,0,0.0606666667,Always Duly,0,,,0,,,0,,,0,0
360000,1,2,2,38,0,0.3088916667,Always Duly,0,,,0,,,0,,,0,0
390000,2,1,2,45,0,0.0108717949,Volatile,3,,,0,,,0,,,0,0
250000,2,3,2,35,0,0.044328,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,24,1,0.2598555556,Always Duly,0,,,0,,,0,,,0,0
360000,1,1,2,28,0,0.0292777778,Always Duly,2,,,0,,,0,,,0,0
50000,1,3,2,26,0,0.70858,Always Duly,0,,,0,,,0,,,0,0
270000,2,1,1,40,0,0.0694481481,Always Duly,2,,,0,,,0,,,0,0
200000,2,1,2,29,0,0.27894,Deteriorati,3,,,0,,,0,,,0,0
50000,2,2,2,23,0,1.00728,Always Duly,1,,,0,,,0,,,0,0
350000,1,1,2,33,0,0.0311428571,Always Duly,0,,,0,,,0,,,0,0
160000,2,2,2,60,1,0.032225,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,1,49,0,0.0950125,Always Duly,0,,,0,,,0,,,0,0
290000,1,1,1,53,1,0.9815862069,Deteriorati,2,,,0,,,0,,,0,0
270000,2,1,2,28,0,0.1872777778,Always Duly,0,,,0,,,0,,,0,0
80000,1,1,2,31,0,0.4027875,Volatile,0,,,0,,,0,,,0,0
50000,1,2,2,36,0,0.14262,Always Duly,0,,,0,,,0,,,0,0
30000,1,2,1,35,0,0.2920666667,Always Duly,2,,,0,,,0,,,0,0
30000,1,2,2,28,1,0.026,Deteriorati,1,,,0,,,0,,,0,0
90000,1,2,2,33,0,0.4272111111,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,2,26,0,0.1891125,Always Duly,0,,,0,,,0,,,0,0
80000,2,3,2,53,0,0.9814,Always Duly,1,,,0,,,0,,,0,0
50000,1,2,2,42,0,1.01796,Always Duly,1,,,0,,,0,,,0,0
20000,2,1,2,25,0,0.9028,Volatile,1,,,0,,,0,,,0,0
220000,1,1,1,43,1,0,Deteriorati,1,,,0,,,0,,,0,0
210000,1,3,2,25,1,0.1125428571,Volatile,0,,,0,,,0,,,0,0
130000,2,2,2,29,0,1.0228384615,Always Duly,1,,,0,,,0,,,0,0
260000,2,2,1,31,0,0.2579115385,Always Duly,0,,,0,,,0,,,0,0
230000,2,1,1,30,0,0.2862608696,Always Duly,0,,,0,,,0,,,0,0
160000,1,1,2,34,0,0.5470375,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,1,35,0,0.69952,Always Duly,2,,,0,,,0,,,0,0
80000,1,2,1,32,0,0.6093375,Always Duly,0,,,0,,,0,,,0,0
110000,1,3,2,46,0,0.5655727273,Always Duly,0,,,0,,,0,,,0,0
200000,1,1,1,43,0,0.72339,Always Duly,0,,,0,,,0,,,0,0
360000,1,2,2,29,0,0.7447555556,Always Duly,0,,,0,,,0,,,0,0
210000,2,3,2,31,0,0,Deteriorati,1,,,0,,,0,,,0,0
80000,2,2,2,24,0,0.9905375,Deteriorati,2,,,0,,,0,,,0,0
300000,2,2,1,36,1,0.21791,Volatile,0,,,0,,,0,,,0,0
310000,2,2,1,43,0,0.0823032258,Always Duly,0,,,0,,,0,,,0,0
30000,1,3,1,59,1,0.044,Always Duly,0,,,0,,,0,,,0,0
170000,1,1,1,53,0,0.1105882353,Always Duly,0,,,0,,,0,,,0,0
140000,2,2,2,28,0,0.2175285714,Volatile,1,,,0,Structuring Alert,3,1,,,0,1
180000,2,2,2,31,0,0,Deteriorati,1,,,0,,,0,,,0,0
50000,1,1,2,34,0,0.50202,Always Dela,1,,,0,,,0,,,0,0
50000,2,2,1,36,0,0.20718,Always Duly,0,,,0,,,0,,,0,0
110000,2,1,2,24,0,0.4008818182,Volatile,0,,,0,,,0,,,0,0
450000,2,3,1,36,0,0.0202666667,Always Duly,0,,,0,,,0,,,0,0
200000,2,2,1,34,0,0.002805,Always Duly,0,,,0,,,0,,,0,0
220000,1,1,2,43,0,0.2008045455,Always Duly,2,,,0,,,0,,,0,0
360000,2,1,2,29,1,0.0091111111,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,1,37,0,0.97454,Always Duly,1,,,0,,,0,,,0,0
40000,1,2,2,23,0,0.91625,Deteriorati,2,,,0,,,0,,,0,0
190000,2,2,1,37,0,0.6604105263,Always Dela,1,,,0,Structuring Alert,6,1,,,0,1
150000,1,1,2,33,0,0.1609933333,Always Duly,0,,,0,,,0,,,0,0
200000,2,1,1,37,0,0.002975,Volatile,1,,,0,,,0,,,0,0
270000,2,2,1,56,0,0.5103962963,Always Duly,0,,,0,,,0,,,0,0
60000,1,1,2,25,0,0.98065,Always Duly,1,,,0,,,0,,,0,0
200000,2,2,1,39,0,0.404165,Always Duly,0,,,0,,,0,,,0,0
150000,2,2,1,39,0,0.2500733333,Always Duly,0,,,0,,,0,,,0,0
180000,2,2,2,28,0,0.0033888889,Always Duly,0,,,0,,,0,,,0,0
90000,2,1,2,27,0,0.0847111111,Always Duly,0,,,0,,,0,,,0,0
360000,2,2,1,37,0,0.0015027778,Volatile,1,,,0,,,0,,,0,0
90000,2,1,2,24,0,0.0054555556,Always Duly,0,,,0,,,0,,,0,0
20000,2,2,2,24,0,0.7958,Volatile,0,,,0,,,0,,,0,0
70000,1,1,1,46,0,0.8577142857,Always Duly,0,,,0,,,0,,,0,0
230000,1,1,1,39,0,0.0028695652,Always Duly,0,,,0,,,0,,,0,0
30000,1,3,1,48,0,0.9897666667,Always Duly,1,,,0,,,0,,,0,0
200000,2,3,3,45,0,0.049605,Always Duly,0,,,0,,,0,,,0,0
100000,1,3,2,49,0,0.0144,Always Duly,0,,,0,,,0,,,0,0
50000,2,2,2,23,0,0.67662,Volatile,0,,,0,,,0,,,0,0
20000,2,3,1,25,0,0.82955,Always Duly,0,,,0,,,0,,,0,0
210000,2,2,1,47,0,0,Always Duly,0,,,0,,,0,,,0,0
110000,1,3,1,56,0,0.4226,Always Duly,0,,,0,,,0,,,0,0
20000,2,3,1,44,0,0.0275,Always Duly,2,,,0,,,0,,,0,0
50000,2,3,1,49,0,0.13882,Always Duly,0,,,0,,,0,,,0,0
50000,1,2,1,41,0,0.43972,Always Duly,0,,,0,,,0,,,0,0
400000,2,1,2,40,0,0.4339975,Always Duly,2,,,0,,,0,,,0,0
170000,1,2,2,31,0,0.3480647059,Always Duly,0,,,0,,,0,,,0,0
280000,1,2,1,42,0,0.5403928571,Always Duly,0,,,0,,,0,,,0,0
130000,2,3,1,28,0,0.7703307692,Always Duly,2,,,0,,,0,,,0,0
210000,2,2,2,32,0,0.3122666667,Always Duly,0,,,0,,,0,,,0,0
370000,1,2,2,28,0,0.7471243243,Always Duly,0,,,0,,,0,,,0,0
30000,2,2,1,31,0,0.9831,Volatile,3,,,0,,,0,,,0,0
150000,1,3,2,39,0,1.4296666667,Deteriorati,2,,,0,,,0,Sleeper Alert,1.4296666667,1,1
60000,1,3,1,31,1,0.5894833333,Deteriorati,1,,,0,,,0,,,0,0
80000,2,2,2,24,0,0.9701875,Always Duly,1,,,0,,,0,,,0,0
280000,2,2,1,44,1,0.7116071429,Always Dela,1,,,0,Structuring Alert,6,1,,,0,1
20000,2,2,2,46,0,1.05375,Always Dela,3,Bust-Out Alert,3,1,,,0,,,0,1
270000,1,1,2,32,0,0.0040740741,Always Duly,0,,,0,,,0,,,0,0
240000,2,2,2,26,0,0.0604041667,Always Duly,2,,,0,,,0,,,0,0
20000,2,1,2,22,0,1.00895,Always Duly,1,,,0,,,0,,,0,0
450000,2,1,1,42,1,0.0933333333,Volatile,1,,,0,,,0,,,0,0
10000,1,2,2,33,0,0.9669,Always Duly,1,,,0,,,0,,,0,0
280000,1,2,1,39,1,0.0200821429,Always Duly,0,,,0,,,0,,,0,0
290000,2,3,2,27,0,0.0561827586,Always Duly,0,,,0,,,0,,,0,0
190000,2,1,2,28,1,0.2651894737,Always Duly,0,,,0,,,0,,,0,0
80000,2,1,2,23,0,0.6657625,Always Duly,0,,,0,,,0,,,0,0
280000,2,2,2,28,0,0.0102678571,Volatile,0,,,0,,,0,,,0,0
160000,2,1,1,33,0,0.0884375,Always Duly,2,,,0,,,0,,,0,0
90000,1,2,1,40,1,0.4991666667,Always Duly,0,,,0,,,0,,,0,0
140000,2,1,2,37,0,0.2857142857,Always Duly,0,,,0,,,0,,,0,0
50000,1,1,2,22,0,0.1254,Always Duly,0,,,0,,,0,,,0,0
40000,2,2,1,32,0,0.7614,Volatile,0,,,0,,,0,,,0,0
130000,2,3,1,43,0,1.0005153846,Always Duly,1,,,0,,,0,,,0,0
70000,2,3,1,27,0,0.9623,Volatile,1,,,0,,,0,,,0,0
30000,2,2,1,35,0,0.8972666667,Always Duly,0,,,0,,,0,,,0,0
100000,2,3,1,35,0,1.03384,Always Dela,2,,,0,,,0,,,0,0
